match_id,tournament_name,tournament_slug,tournament_year,category,court,status,t1_p1,t1_p2,t2_p1,t2_p2,t1_set1,t1_set2,t1_set3,t2_set1,t2_set2,t2_set3,winner,match_longest_points_won_streak_t1,match_longest_points_won_streak_t2,match_total_points_won_t1,match_total_points_won_t2,match_total_return_points_won_t1,match_total_return_points_won_t2,match_total_serve_points_won_t1,match_total_serve_points_won_t2,return_first_return_points_won_t1,return_first_return_points_won_t2,return_return_games_played_t1,return_return_games_played_t2,return_second_return_points_won_t1,return_second_return_points_won_t2,service_aces_t1,service_aces_t2,service_double_faults_t1,service_double_faults_t2,service_first_serve_points_won_t1,service_first_serve_points_won_t2,service_second_serve_points_won_t1,service_second_serve_points_won_t2,service_services_games_played_t1,service_services_games_played_t2
4608,MALAGA P1,malaga-p1,2025,Men Q1,COURT 2,Completed,Castillo Valverde,Jurado Sosa,Montiel Caruso,Abbate,6,0,3,4,6,6,2,4,6,42% 65/156,58% 91/156,34% 25/73,52% 43/83,48% 40/83,66% 48/73,34% 24/70,51% 37/72,13,12,33% 1/3,55% 6/11,0,0,0,0,49% 35/72,66% 46/70,45% 5/11,67% 2/3,12,13
4609,MALAGA P1,malaga-p1,2025,Men Q1,COURT 2,Completed,Rodriguez Martinez,Ignacio Rubini,Marti,Solbes,6,7,,4,6,,1,5,7,53% 77/146,47% 69/146,40% 32/81,31% 20/65,69% 45/65,60% 49/81,41% 29/70,30% 17/56,11,11,27% 3/11,33% 3/9,0,0,0,0,70% 39/56,59% 41/70,67% 6/9,73% 8/11,11,11
4610,MALAGA P1,malaga-p1,2025,Men Q1,COURT 2,Completed,Martinez Sanchis,Ronco Lopez,Garcia Jimenez,Medina Murphy,6,6,,4,4,,1,6,7,54% 74/138,46% 64/138,54% 37/69,46% 32/69,54% 37/69,46% 32/69,53% 29/55,43% 27/63,10,10,57% 8/14,83% 5/6,0,0,0,0,57% 36/63,47% 26/55,17% 1/6,43% 6/14,10,10
4611,MALAGA P1,malaga-p1,2025,Men Q1,COURT 2,Completed,Aragon Herrera,Reca,Fernandez Lancha,Jensen Sirvent,3,1,,6,6,,2,4,12,38% 38/99,62% 61/99,21% 9/42,49% 28/57,51% 29/57,79% 33/42,21% 8/39,49% 27/55,8,8,33% 1/3,50% 1/2,0,0,0,0,51% 28/55,79% 31/39,50% 1/2,67% 2/3,8,8
4612,MALAGA P1,malaga-p1,2025,Women Q1,COURT 3,Completed,Garcia Trella,Lopez Diaz,Manquillo Alarza,Lujan Rodriguez,2,6,4,6,4,6,2,6,6,47% 76/163,53% 87/163,32% 26/80,40% 33/83,60% 50/83,68% 54/80,30% 20/67,39% 27/69,14,14,46% 6/13,43% 6/14,0,0,0,0,61% 42/69,70% 47/67,57% 8/14,54% 7/13,14,14
4613,MALAGA P1,malaga-p1,2025,Women Q1,COURT 3,Completed,Montes Cabruja,Arellano Navarro,Pujals Perez,Valenzuela,6,6,,2,2,,1,8,5,63% 66/105,37% 39/105,63% 29/46,37% 22/59,63% 37/59,37% 17/46,73% 27/37,40% 21/52,8,8,22% 2/9,14% 1/7,0,0,0,0,60% 31/52,27% 10/37,86% 6/7,78% 7/9,8,8
4614,MALAGA P1,malaga-p1,2025,Women Q1,COURT 3,Completed,Varo Ramos,Perez Momha,Lopez Lopez,Lopez Moral,2,0,,6,6,,2,5,8,34% 31/91,66% 60/91,30% 11/37,63% 34/54,37% 20/54,70% 26/37,29% 10/34,60% 29/48,7,7,33% 1/3,83% 5/6,0,0,0,0,40% 19/48,71% 24/34,17% 1/6,67% 2/3,7,7
4615,MALAGA P1,malaga-p1,2025,Men Q1,COURT 3,Completed,Luis Lopez,Gutierrez,Romera Barcelo,Gonzalez Blanco,7,4,7,6,6,6,1,11,7,51% 116/228,49% 112/228,38% 41/107,38% 46/121,62% 75/121,62% 66/107,38% 38/101,38% 42/111,17,17,50% 3/6,40% 4/10,0,0,0,0,62% 69/111,62% 63/101,60% 6/10,50% 3/6,17,17
4616,MALAGA P1,malaga-p1,2025,Men Q1,COURT 3,Completed,Castaño Salguero,Jerez Carnero,Melendez Amaya,Melendez Amaya,4,7,3,6,6,6,2,7,7,46% 92/201,54% 109/201,27% 24/89,39% 44/112,61% 68/112,73% 65/89,25% 20/79,34% 31/91,16,15,40% 4/10,62% 13/21,0,0,0,0,66% 60/91,75% 59/79,38% 8/21,60% 6/10,15,16
4617,MALAGA P1,malaga-p1,2025,Men Q1,COURT 2,Completed,Castro Garcia,Coello Manso,Guichard,Dorta Diaz,4,7,1,6,6,6,2,7,6,46% 86/188,54% 102/188,36% 33/92,45% 43/96,55% 53/96,64% 59/92,36% 32/88,44% 34/78,15,14,25% 1/4,50% 9/18,0,0,0,0,56% 44/78,64% 56/88,50% 9/18,75% 3/4,14,15
4618,MALAGA P1,malaga-p1,2025,Men Q1,COURT 3,Completed,Garcia Trabanco,Ramirez,Belmont Pastor,Tur Checa,7,3,6,5,6,3,1,9,7,51% 90/178,49% 88/178,34% 30/87,34% 31/91,66% 60/91,66% 57/87,32% 25/78,36% 29/81,15,15,56% 5/9,20% 2/10,0,0,0,0,64% 52/81,68% 53/78,80% 8/10,44% 4/9,15,15
4619,MALAGA P1,malaga-p1,2025,Men Q1,COURT 3,Completed,Axelsson,Ramirez Navas,Mena,Allemandi,3,0,,6,6,,2,4,11,33% 28/85,67% 57/85,25% 11/44,59% 24/41,41% 17/41,75% 33/44,23% 8/35,59% 22/37,8,7,33% 3/9,50% 2/4,0,0,0,0,41% 15/37,77% 27/35,50% 2/4,67% 6/9,7,8
4620,MALAGA P1,malaga-p1,2025,Women Q2,CENTER COURT,Completed,Ruiz Soto,Mesa Salazar,Manquillo Alarza,Lujan Rodriguez,6,6,,2,3,,1,5,3,59% 65/110,41% 45/110,50% 31/62,29% 14/48,71% 34/48,50% 31/62,51% 27/53,26% 10/39,9,8,44% 4/9,44% 4/9,0,0,0,0,74% 29/39,49% 26/53,56% 5/9,56% 5/9,8,9
4621,MALAGA P1,malaga-p1,2025,Men Q2,CENTER COURT,Completed,Ortega,Goñi Lacabe,Quilez,Sans,6,6,,4,2,,1,9,4,60% 56/94,40% 38/94,44% 21/48,24% 11/46,76% 35/46,56% 27/48,40% 17/43,18% 7/40,9,9,80% 4/5,67% 4/6,0,0,0,0,82% 33/40,60% 26/43,33% 2/6,20% 1/5,9,9
4622,MALAGA P1,malaga-p1,2025,Men Q2,CENTER COURT,Completed,Marques Berdonce,Sintes Villalonga,Guichard,Dorta Diaz,7,6,,5,3,,1,5,5,54% 73/134,46% 61/134,41% 31/75,29% 17/59,71% 42/59,59% 44/75,37% 24/65,32% 15/47,10,11,70% 7/10,17% 2/12,0,0,0,0,68% 32/47,63% 41/65,83% 10/12,30% 3/10,11,10
4623,MALAGA P1,malaga-p1,2025,Men Q2,CENTER COURT,Completed,Arnaldos Serrano,Gonzalez,Del Castillo,Lamperti,4,2,,6,6,,2,5,9,41% 42/102,59% 60/102,30% 15/50,48% 25/52,52% 27/52,70% 35/50,33% 15/46,45% 19/42,9,9,0% 0/4,60% 6/10,0,0,0,0,55% 23/42,67% 31/46,40% 4/10,100% 4/4,9,9
4624,MALAGA P1,malaga-p1,2025,Men Q2,CENTER COURT,Completed,Jorge Alfaro,Araujo,Fernandez Lancha,Jensen Sirvent,4,2,,6,6,,2,5,7,42% 48/114,58% 66/114,25% 13/51,44% 28/63,56% 35/63,75% 38/51,28% 13/46,44% 24/55,9,9,0% 0/5,50% 4/8,0,0,0,0,56% 31/55,72% 33/46,50% 4/8,100% 5/5,9,9
4625,MALAGA P1,malaga-p1,2025,Men R64,CENTER COURT,Completed,Sanchez Chamero,Santigosa Sastre,Aliaga,Vasquez,7,6,,6,4,,1,5,4,54% 86/159,46% 73/159,38% 33/86,27% 20/73,73% 53/73,62% 53/86,35% 27/77,27% 18/67,11,11,67% 6/9,33% 2/6,0,0,0,0,73% 49/67,65% 50/77,67% 4/6,33% 3/9,11,11
4626,MALAGA P1,malaga-p1,2025,Men R64,CENTER COURT,Completed,Rubio,Ruiz,Sanchez,Zamorà Perez,7,6,,6,4,,1,5,5,53% 74/139,47% 65/139,38% 26/69,31% 22/70,69% 48/70,62% 43/69,34% 22/64,31% 20/64,11,11,80% 4/5,33% 2/6,0,0,0,0,69% 44/64,66% 42/64,67% 4/6,20% 1/5,11,11
4627,MALAGA P1,malaga-p1,2025,Women Q2,COURT 2,Completed,Perez Ortiz,Borrero,Vano Martin,Peralta Exposito,6,6,,4,1,,1,6,5,58% 64/110,42% 46/110,52% 28/54,36% 20/56,64% 36/56,48% 26/54,53% 24/45,35% 18/51,8,9,44% 4/9,40% 2/5,0,0,0,0,65% 33/51,47% 21/45,60% 3/5,56% 5/9,9,8
4628,MALAGA P1,malaga-p1,2025,Men Q2,COURT 2,Completed,Iacovino,Di Giovanni,Luis Lopez,Gutierrez,1,2,,6,6,,2,5,8,36% 35/97,64% 62/97,22% 8/37,55% 33/60,45% 27/60,78% 29/37,22% 8/37,56% 33/59,7,8,0% 0/0,0% 0/1,0,0,0,0,44% 26/59,78% 29/37,100% 1/1,0% 0/0,8,7
4629,MALAGA P1,malaga-p1,2025,Men Q2,COURT 2,Completed,Melendez Amaya,Melendez Amaya,Montiel Caruso,Abbate,4,6,3,6,3,6,2,8,6,48% 94/196,52% 102/196,42% 39/92,47% 49/104,53% 55/104,58% 53/92,42% 35/83,47% 43/92,14,14,44% 4/9,50% 6/12,0,0,0,0,53% 49/92,58% 48/83,50% 6/12,56% 5/9,14,14
4630,MALAGA P1,malaga-p1,2025,Men Q2,COURT 2,Completed,Rodriguez Martinez,Ignacio Rubini,Martinez Sanchis,Ronco Lopez,6,6,,1,4,,1,6,4,61% 62/102,39% 40/102,45% 24/53,22% 11/49,78% 38/49,55% 29/53,48% 21/44,22% 10/46,8,9,33% 3/9,33% 1/3,0,0,0,0,78% 36/46,52% 23/44,67% 2/3,67% 6/9,9,8
4631,MALAGA P1,malaga-p1,2025,Men Q2,COURT 2,Completed,Mena,Allemandi,Garcia Trabanco,Ramirez,4,3,,6,6,,2,6,5,46% 62/134,54% 72/134,35% 24/68,42% 28/66,58% 38/66,65% 44/68,34% 22/64,39% 24/62,10,9,50% 2/4,100% 4/4,0,0,0,0,61% 38/62,66% 42/64,0% 0/4,50% 2/4,9,10
4632,MALAGA P1,malaga-p1,2025,Men R64,COURT 2,Completed,Agustin Torre,Cepero,Cruz Belluati,Lijo,6,4,7,3,6,6,1,6,12,51% 104/204,49% 100/204,39% 44/113,34% 31/91,66% 60/91,61% 69/113,38% 41/107,35% 30/85,15,16,50% 3/6,17% 1/6,0,0,0,0,65% 55/85,62% 66/107,83% 5/6,50% 3/6,16,15
4633,MALAGA P1,malaga-p1,2025,Men R64,COURT 2,Completed,Piotto Albornoz,Rico,Gil,Sanchez,4,4,,6,6,,2,5,12,44% 59/135,56% 76/135,28% 19/69,39% 26/66,61% 40/66,72% 50/69,28% 19/68,34% 20/58,10,10,0% 0/1,75% 6/8,0,0,0,0,66% 38/58,72% 49/68,25% 2/8,100% 1/1,10,10
4634,MALAGA P1,malaga-p1,2025,Women Q2,COURT 3,Completed,Montes Cabruja,Arellano Navarro,Polo Bautista,Aguilar Carrillo,6,6,,0,2,,1,5,4,60% 62/103,40% 41/103,59% 32/54,39% 19/49,61% 30/49,41% 22/54,60% 27/45,39% 15/38,7,7,56% 5/9,36% 4/11,0,0,0,0,61% 23/38,40% 18/45,64% 7/11,44% 4/9,7,7
4635,MALAGA P1,malaga-p1,2025,Women Q2,COURT 3,Completed,Lopez Lopez,Lopez Moral,Saiz Vallejo,Lobo,4,4,,6,6,,2,4,7,45% 50/112,55% 62/112,25% 14/55,37% 21/57,63% 36/57,75% 41/55,24% 12/49,35% 17/48,10,10,33% 2/6,44% 4/9,0,0,0,0,65% 31/48,76% 37/49,56% 5/9,67% 4/6,10,10
4636,MALAGA P1,malaga-p1,2025,Men R64,COURT 3,Completed,Patiniotis,Alfonso,Gala Sanchez,Campagnolo,5,2,,7,6,,2,6,11,44% 62/142,56% 80/142,35% 28/80,45% 28/62,55% 34/62,65% 52/80,35% 26/74,47% 27/58,10,10,33% 2/6,25% 1/4,0,0,0,0,53% 31/58,65% 48/74,75% 3/4,67% 4/6,10,10
4637,MALAGA P1,malaga-p1,2025,Men R64,COURT 3,Completed,Vilariño Gestoso,Oria,Goenaga,Hernandez Quesada,3,2,,6,6,,2,6,10,43% 42/98,57% 56/98,34% 19/56,45% 19/42,55% 23/42,66% 37/56,32% 17/53,54% 19/35,9,8,67% 2/3,0% 0/7,0,0,0,0,46% 16/35,68% 36/53,100% 7/7,33% 1/3,8,9
4638,MALAGA P1,malaga-p1,2025,Men R64,CENTER COURT,Completed,De Pascual,Garcia Garcia,Hernandez Alvarez,Collado Losada,1,1,,6,6,,2,3,12,30% 24/79,70% 55/79,28% 10/36,67% 29/43,33% 14/43,72% 26/36,23% 7/30,68% 27/40,7,7,50% 3/6,67% 2/3,0,0,0,0,32% 13/40,77% 23/30,33% 1/3,50% 3/6,7,7
4639,MALAGA P1,malaga-p1,2025,Women R32,CENTER COURT,Completed,Nogueira,Fassio Goyenche,Virseda,Osoro,6,0,6,4,6,4,1,10,5,50% 78/156,50% 78/156,40% 32/81,39% 29/75,61% 46/75,60% 49/81,39% 30/76,37% 20/54,13,13,40% 2/5,43% 9/21,0,0,0,0,63% 34/54,61% 46/76,57% 12/21,60% 3/5,13,13
4640,MALAGA P1,malaga-p1,2025,Men R64,CENTER COURT,Completed,Cabeza Teres,Moyano,Del Castillo,Lamperti,3,2,,6,2,,2,5,6,43% 38/89,57% 51/89,27% 11/41,44% 21/48,56% 27/48,73% 30/41,26% 10/38,42% 19/45,7,6,33% 1/3,67% 2/3,0,0,0,0,58% 26/45,74% 28/38,33% 1/3,67% 2/3,6,7
4641,MALAGA P1,malaga-p1,2025,Women R32,CENTER COURT,Completed,Riera,Eugenio Barrera,Caparros Maldonado,Barrera De La Fuente,3,6,6,6,3,2,1,7,6,55% 84/152,45% 68/152,44% 31/70,35% 29/82,65% 53/82,56% 39/70,45% 25/55,34% 25/74,13,13,40% 6/15,50% 4/8,0,0,0,0,66% 49/74,55% 30/55,50% 4/8,60% 9/15,13,13
4642,MALAGA P1,malaga-p1,2025,Women R32,CENTER COURT,Completed,Merino Saez,Navarro Björk,Martinez,Collombon,6,1,6,4,6,3,1,6,10,48% 88/182,52% 94/182,41% 39/94,44% 39/88,56% 49/88,59% 55/94,43% 37/86,48% 32/66,13,13,25% 2/8,32% 7/22,0,0,1,0,52% 34/66,57% 49/86,68% 15/22,75% 6/8,13,13
4643,MALAGA P1,malaga-p1,2025,Men R64,CENTER COURT,Completed,Garcia Rodrigo,Fernandez,Martinez,Benitez Lara,3,6,6,6,1,2,1,6,6,54% 86/159,46% 73/159,42% 35/83,33% 25/76,67% 51/76,58% 48/83,43% 34/79,33% 24/73,12,12,25% 1/4,33% 1/3,0,0,0,0,67% 49/73,57% 45/79,67% 2/3,75% 3/4,12,12
4644,MALAGA P1,malaga-p1,2025,Women R32,COURT 2,Completed,Guinart España,Iglesias,Perez Ortiz,Borrero,7,4,6,6,6,1,1,7,6,52% 101/195,48% 94/195,37% 36/98,33% 32/97,67% 65/97,63% 62/98,34% 31/91,32% 28/88,15,14,71% 5/7,44% 4/9,0,0,0,0,68% 60/88,66% 60/91,56% 5/9,29% 2/7,14,15
4645,MALAGA P1,malaga-p1,2025,Women R32,COURT 2,Completed,Alonso De Villa,Jensen,Sharifova,Rodriguez Abajo,5,,,2,,,1,8,3,63% 26/41,37% 15/41,50% 9/18,26% 6/23,74% 17/23,50% 9/18,53% 9/17,32% 6/19,3,4,0% 0/1,0% 0/4,0,0,0,0,68% 13/19,47% 8/17,100% 4/4,100% 1/1,4,3
4646,MALAGA P1,malaga-p1,2025,Men R64,COURT 2,Completed,Zapata,Jimenez Casas,Luis Lopez,Gutierrez,2,6,,6,7,,2,5,5,45% 54/120,55% 66/120,27% 17/63,35% 20/57,65% 37/57,73% 46/63,27% 16/59,36% 18/50,10,10,25% 1/4,29% 2/7,0,0,0,0,64% 32/50,73% 43/59,71% 5/7,75% 3/4,10,10
4647,MALAGA P1,malaga-p1,2025,Women R32,COURT 2,Completed,Sainz,Llaguno,Montes Cabruja,Arellano Navarro,6,6,,1,2,,1,4,3,61% 58/95,39% 37/95,60% 25/42,38% 20/53,62% 33/53,40% 17/42,59% 20/34,33% 15/45,7,8,62% 5/8,62% 5/8,0,0,0,0,67% 30/45,41% 14/34,38% 3/8,38% 3/8,8,7
4648,MALAGA P1,malaga-p1,2025,Men R64,COURT 2,Completed,Moya,Dominguez,Deus,Deus,3,2,,6,6,,2,4,6,41% 45/109,59% 64/109,22% 11/49,43% 26/60,57% 34/60,78% 38/49,24% 10/42,44% 24/54,9,8,14% 1/7,33% 2/6,0,0,0,0,56% 30/54,76% 32/42,67% 4/6,86% 6/7,8,9
4649,MALAGA P1,malaga-p1,2025,Men R64,COURT 2,Completed,Montiel Caruso,Abbate,Cassetta,Gonzalez,3,7,6,6,6,4,1,5,6,50% 99/198,50% 99/198,31% 33/106,28% 26/92,72% 66/92,69% 73/106,28% 26/92,24% 20/83,16,15,50% 7/14,67% 6/9,0,0,0,1,76% 63/83,72% 66/92,33% 3/9,50% 7/14,15,16
4650,MALAGA P1,malaga-p1,2025,Women R32,COURT 3,Completed,Saiz Vallejo,Lobo,Velasco Postiguillo,Canovas Paredes,6,6,,2,4,,1,9,5,58% 64/111,42% 47/111,53% 25/47,39% 25/64,61% 39/64,47% 22/47,50% 19/38,38% 22/58,9,9,67% 6/9,50% 3/6,0,0,0,0,62% 36/58,50% 19/38,50% 3/6,33% 3/9,9,9
4651,MALAGA P1,malaga-p1,2025,Women R32,COURT 3,Completed,Rufo Ortiz,Castello,Ruiz Soto,Mesa Salazar,5,2,,7,6,,2,6,5,45% 58/130,55% 72/130,36% 23/64,47% 31/66,53% 35/66,64% 41/64,33% 19/58,45% 28/62,10,10,67% 4/6,75% 3/4,0,0,0,0,55% 34/62,67% 39/58,25% 1/4,33% 2/6,10,10
4652,MALAGA P1,malaga-p1,2025,Men R64,COURT 3,Completed,Sager,Gil,Garcia Trabanco,Ramirez,1,6,6,6,3,4,1,8,6,53% 77/146,47% 69/146,37% 30/82,27% 17/64,73% 47/64,63% 52/82,34% 25/74,24% 13/54,13,13,62% 5/8,40% 4/10,0,0,0,0,76% 41/54,66% 49/74,60% 6/10,38% 3/8,13,13
4653,MALAGA P1,malaga-p1,2025,Men R64,COURT 3,Completed,Rodriguez Martinez,Ignacio Rubini,Marques Berdonce,Sintes Villalonga,6,7,,3,6,,1,6,4,54% 80/149,46% 69/149,39% 29/75,31% 23/74,69% 51/74,61% 46/75,34% 23/68,31% 23/74,10,11,86% 6/7,0% 0/0,0,0,0,0,69% 51/74,66% 45/68,0% 0/0,14% 1/7,11,10
4654,MALAGA P1,malaga-p1,2025,Men R64,COURT 3,Completed,Ortega,Goñi Lacabe,Valenzuela,Mouriño,1,6,6,6,2,2,1,6,8,51% 75/146,49% 71/146,41% 26/63,41% 34/83,59% 49/83,59% 37/63,44% 24/55,40% 31/78,11,12,25% 2/8,60% 3/5,0,0,1,0,60% 47/78,56% 31/55,40% 2/5,75% 6/8,12,11
4655,MALAGA P1,malaga-p1,2025,Men R64,COURT 3,Completed,Valdes,Gutierrez,Fernandez Lancha,Jensen Sirvent,6,7,6,7,6,3,1,6,7,52% 121/232,48% 111/232,41% 52/127,34% 36/105,66% 69/105,59% 75/127,42% 50/118,33% 33/101,17,16,22% 2/9,75% 3/4,0,0,0,0,67% 68/101,58% 68/118,25% 1/4,78% 7/9,16,17
4656,MALAGA P1,malaga-p1,2025,Women R32,CENTER COURT,Completed,Orsi,Rodriguez,Ortega,Icardo,4,2,,6,6,,2,7,8,42% 45/106,58% 61/106,29% 15/52,44% 24/54,56% 30/54,71% 37/52,29% 14/48,43% 21/49,9,9,25% 1/4,60% 3/5,0,0,0,0,57% 28/49,71% 34/48,40% 2/5,75% 3/4,9,9
4657,MALAGA P1,malaga-p1,2025,Men R32,CENTER COURT,Completed,Hernandez Alvarez,Collado Losada,Chingotto,Galan,2,0,,6,6,,2,3,8,36% 32/89,64% 57/89,22% 8/36,55% 29/53,45% 24/53,78% 28/36,22% 8/36,56% 25/45,7,7,0% 0/0,50% 4/8,0,0,0,0,44% 20/45,78% 28/36,50% 4/8,0% 0/0,7,7
4658,MALAGA P1,malaga-p1,2025,Men R32,CENTER COURT,Completed,Yanguas,Nieto,Gala Sanchez,Campagnolo,6,6,,4,3,,1,8,6,57% 63/111,43% 48/111,45% 26/58,30% 16/53,70% 37/53,55% 32/58,41% 21/51,30% 15/50,10,9,71% 5/7,33% 1/3,0,0,0,0,70% 35/50,59% 30/51,67% 2/3,29% 2/7,9,10
4659,MALAGA P1,malaga-p1,2025,Women R32,CENTER COURT,Completed,Martinez Gomez,Marrero Marrero,Salazar,Calvo Santamaria,7,4,3,6,6,6,2,5,8,46% 90/197,54% 107/197,33% 31/95,42% 43/102,58% 59/102,67% 64/95,33% 27/83,42% 40/96,15,16,33% 4/12,50% 3/6,0,0,0,0,58% 56/96,67% 56/83,50% 3/6,67% 8/12,16,15
4660,MALAGA P1,malaga-p1,2025,Men R32,CENTER COURT,Completed,Bergamini,Navarro,Montiel Caruso,Abbate,6,6,,3,1,,1,7,3,63% 57/91,37% 34/91,51% 25/49,24% 10/42,76% 32/42,49% 24/49,50% 23/46,25% 10/40,8,8,67% 2/3,0% 0/2,0,0,0,0,75% 30/40,50% 23/46,100% 2/2,33% 1/3,8,8
4661,MALAGA P1,malaga-p1,2025,Men R32,CENTER COURT,Completed,Coello,Tapia,Rubio,Ruiz,6,6,,2,4,,1,6,4,57% 73/128,43% 55/128,48% 31/64,34% 22/64,66% 42/64,52% 33/64,50% 29/58,35% 19/55,9,9,33% 2/6,33% 3/9,0,0,0,0,65% 36/55,50% 29/58,67% 6/9,67% 4/6,9,9
4662,MALAGA P1,malaga-p1,2025,Men R32,CENTER COURT,Completed,Deus,Deus,Gonzalez,Sanz,3,,,0,,,1,4,2,72% 13/18,28% 5/18,71% 5/7,27% 3/11,73% 8/11,29% 2/7,80% 4/5,11% 1/9,2,2,50% 1/2,100% 2/2,0,0,0,0,89% 8/9,20% 1/5,0% 0/2,50% 1/2,2,2
4663,MALAGA P1,malaga-p1,2025,Women R32,COURT 2,Completed,Talavan,Navarro lopez-Barajas,Las Heras,Marchetti,6,6,,1,1,,1,8,4,63% 59/93,37% 34/93,63% 29/46,36% 17/47,64% 30/47,37% 17/46,63% 27/43,36% 15/42,7,7,67% 2/3,40% 2/5,0,0,0,0,64% 27/42,37% 16/43,60% 3/5,33% 1/3,7,7
4664,MALAGA P1,malaga-p1,2025,Men R32,COURT 2,Completed,Stupaczuk,Arce Simo,Sanchez Chamero,Santigosa Sastre,6,6,,2,3,,1,12,4,59% 63/106,41% 43/106,57% 34/60,37% 17/46,63% 29/46,43% 26/60,58% 33/57,38% 16/42,9,8,33% 1/3,25% 1/4,0,0,0,0,62% 26/42,42% 24/57,75% 3/4,67% 2/3,8,9
4665,MALAGA P1,malaga-p1,2025,Men R32,COURT 2,Completed,Del Castillo,Lamperti,Cardona,Augsburger,3,4,,6,6,,2,5,7,43% 52/120,57% 68/120,29% 15/51,46% 32/69,54% 37/69,71% 36/51,31% 15/49,43% 26/61,9,10,0% 0/2,75% 6/8,0,0,0,0,57% 35/61,69% 34/49,25% 2/8,100% 2/2,10,9
4666,MALAGA P1,malaga-p1,2025,Men R32,COURT 2,Completed,Ruiz,Ruiz,Sager,Gil,4,7,6,6,6,1,1,12,7,54% 107/199,46% 92/199,45% 46/103,36% 35/96,64% 61/96,55% 57/103,44% 44/100,40% 34/86,15,14,67% 2/3,10% 1/10,0,0,0,0,60% 52/86,56% 56/100,90% 9/10,33% 1/3,14,15
4667,MALAGA P1,malaga-p1,2025,Men R32,COURT 2,Completed,Goenaga,Hernandez Quesada,Tello,Di Nenno,2,6,4,6,1,6,2,8,5,51% 76/149,49% 73/149,38% 28/74,36% 27/75,64% 48/75,62% 46/74,40% 25/62,40% 25/63,12,13,25% 3/12,17% 2/12,0,0,0,0,60% 38/63,60% 37/62,83% 10/12,75% 9/12,13,12
4668,MALAGA P1,malaga-p1,2025,Men R32,COURT 2,Completed,Agustin Torre,Cepero,Garrido,Gutierrez,7,6,,6,3,,1,7,4,54% 80/147,46% 67/147,40% 32/81,27% 18/66,73% 48/66,60% 49/81,41% 31/76,28% 17/61,10,11,20% 1/5,20% 1/5,0,0,0,0,72% 44/61,59% 45/76,80% 4/5,80% 4/5,11,10
4669,MALAGA P1,malaga-p1,2025,Men R32,COURT 2,Completed,Garcia Rodrigo,Fernandez,Alonso,Bautista,6,2,6,2,6,3,1,6,8,53% 90/171,47% 81/171,45% 33/74,41% 40/97,59% 57/97,55% 41/74,40% 25/62,39% 34/87,13,12,67% 8/12,60% 6/10,0,0,0,0,61% 53/87,60% 37/62,40% 4/10,33% 4/12,12,13
4670,MALAGA P1,malaga-p1,2025,Men R32,COURT 3,Completed,Gil,Sanchez,Garcia,Barahona,6,3,2,4,6,6,2,7,6,47% 95/202,53% 107/202,39% 39/101,45% 45/101,55% 56/101,61% 62/101,36% 33/91,47% 41/87,14,13,60% 6/10,29% 4/14,0,0,0,0,53% 46/87,64% 58/91,71% 10/14,40% 4/10,13,14
4671,MALAGA P1,malaga-p1,2025,Women R32,COURT 3,Completed,Arruabarrena,Bidahorria,Goenaga,Caldera Sanchez,7,6,,5,4,,1,8,8,54% 73/135,46% 62/135,46% 30/65,39% 27/70,61% 43/70,54% 35/65,51% 29/57,38% 22/58,11,11,12% 1/8,42% 5/12,0,0,0,0,62% 36/58,49% 28/57,58% 7/12,88% 7/8,11,11
4672,MALAGA P1,malaga-p1,2025,Men R32,COURT 3,Completed,Jofre,Arroyo,Luis Lopez,Gutierrez,6,7,,3,6,,1,5,7,52% 75/144,48% 69/144,37% 26/70,34% 25/74,66% 49/74,63% 44/70,40% 22/55,38% 24/64,10,11,27% 4/15,10% 1/10,0,0,0,0,62% 40/64,60% 33/55,90% 9/10,73% 11/15,11,10
4673,MALAGA P1,malaga-p1,2025,Men R32,COURT 3,Completed,Diestro,Esbri,Rodriguez Martinez,Ignacio Rubini,6,6,,0,3,,1,6,4,61% 63/103,39% 40/103,52% 26/50,30% 16/53,70% 37/53,48% 24/50,50% 21/42,27% 11/41,7,8,62% 5/8,42% 5/12,0,0,0,0,73% 30/41,50% 21/42,58% 7/12,38% 3/8,8,7
4674,MALAGA P1,malaga-p1,2025,Men R32,COURT 3,Completed,Ortega,Goñi Lacabe,Guerrero,Leal,2,6,,6,7,,2,5,7,45% 65/143,55% 78/143,32% 23/71,42% 30/72,58% 42/72,68% 48/71,32% 19/60,42% 27/65,10,10,36% 4/11,43% 3/7,0,0,1,0,58% 38/65,68% 41/60,57% 4/7,64% 7/11,10,10
4675,MALAGA P1,malaga-p1,2025,Men R32,COURT 3,Completed,Aguirre,Chozas,Valdes,Gutierrez,6,7,,3,6,,1,5,4,55% 83/151,45% 68/151,44% 34/78,33% 24/73,67% 49/73,56% 44/78,38% 25/66,32% 20/63,11,10,75% 9/12,40% 4/10,0,0,0,0,68% 43/63,62% 41/66,60% 6/10,25% 3/12,10,11
4676,MALAGA P1,malaga-p1,2025,Women R16,CENTER COURT,Completed,Sanchez,Josemaria,Talavan,Navarro lopez-Barajas,6,6,,3,2,,1,6,6,54% 58/107,46% 49/107,53% 31/59,44% 21/48,56% 27/48,47% 28/59,56% 30/54,48% 19/40,9,8,20% 1/5,25% 2/8,0,0,0,0,52% 21/40,44% 24/54,75% 6/8,80% 4/5,8,9
